sensor_index,last_modified,date_created,last_seen,location_type,rssi,uptime,latency,latitude,longitude,altitude
78473,1602706124,1602090866,1708525161,0,-71,1972,296,38.46691,-122.64428,381
78475,1602541766,1602090890,1708525137,0,-67,28788,279,37.745712,-122.236984,14
78477,1602544252,1602091223,1708525167,0,-58,17290,238,37.079063,-122.13409,2190
78479,1602720568,1602091533,1708525151,0,-53,12443,397,37.520576,-122.51225,71
78481,1692205801,1602091536,1708525118,0,-58,48711,364,44.443233,-121.31167,2640
78483,1602711409,1602091537,1708525197,0,-65,41140,217,47.72427,-120.65945,1785
78493,1634085344,1602091551,1708525165,0,-61,12552,409,37.242138,-121.92831,262
78503,1664728747,1602092496,1708525124,1,-64,10325,276,47.874813,-121.9696,364
78505,1606589609,1602092996,1708525170,1,-50,1102,347,37.230427,-121.974174,339
78511,1604020907,1602094165,1708525151,0,-63,18752,251,35.15991,-120.67534,132
78519,1602628193,1602094190,1708525158,0,-64,71527,262,34.106407,-118.30082,480
78521,1603566471,1602094199,1708525120,1,-58,12884,245,34.202034,-118.159355,1313
78523,1602726549,1602094209,1708525220,0,-73,39244,431,37.813103,-121.62283,116
78527,1625162690,1602094325,1708500805,0,-95,50,4584,37.925426,-122.11382,625
78535,1602650914,1602094357,1708525215,0,-71,41911,241,38.415127,-121.380196,41
78537,1660932618,1602094363,1708525125,0,-69,1314,239,38.599747,-122.6153,428
78543,1658266702,1602094484,1708525149,0,-78,1352,200,37.568504,-122.36855,225
78549,1603053051,1602095263,1708525177,0,-73,48774,205,47.956795,-122.22217,369
78563,1630170950,1602095300,1708525117,1,-63,2426,424,37.56026,-122.295715,6
78569,1605291214,1602095323,1708525179,0,-55,22555,263,37.92992,-122.73548,268
78587,1602439548,1602099306,1708525217,0,-37,28975,237,34.103516,-118.14624,567
78589,1620319556,1602099312,1708525218,0,-62,2818,229,37.79434,-122.43129,248
78593,1602895244,1602099323,1708525114,0,-61,61856,543,38.35859,-122.63307,832
78597,1602700283,1602099346,1708525155,0,-67,880,301,37.506924,-122.475426,89
78603,1602977941,1602099360,1708525173,0,-64,40239,400,38.545643,-121.4767,22
78607,1602719880,1602099378,1708525189,0,-79,8971,561,39.736813,-122.05399,184
78613,1602618277,1602099408,1708525154,0,-59,16831,371,47.551575,-122.092834,747
78617,1602701819,1602099423,1708525120,0,-65,31928,392,45.244335,-123.28372,684
78623,1662926828,1602099441,1708525178,0,-52,232,340,37.360703,-122.10697,229
78627,1602977818,1602099516,1708525117,0,-59,2610,273,38.908264,-122.74223,2545
78635,1602787714,1602099546,1708525133,0,-60,3366,287,34.118977,-118.21224,619
78637,1603395455,1602099551,1708525150,0,-80,25164,226,33.903923,-118.05344,89
78645,1607127994,1602099599,1708525140,0,-48,10417,289,38.631634,-121.25432,108
78647,1602635807,1602099603,1708525098,0,-70,10758,424,37.401047,-122.089935,56
78655,1603157462,1602106256,1708525218,1,-71,55866,224,47.541553,-122.27725,128
78657,1604514629,1602106259,1708525149,1,-53,1437,354,40.903534,-124.06877,45
78661,1605644212,1602106266,1708525213,1,-50,8545,243,37.902325,-122.28497,247
78687,1606685908,1602106316,1708525176,1,-17,11175,2252,37.538963,-122.36124,533
78695,1603120366,1602108167,1708525169,1,-64,55902,239,37.510715,-122.30646,495
78697,1602813158,1602108171,1708525194,1,-48,4191,296,39.753014,-121.82059,231
78701,1693453242,1602108178,1708525131,1,-57,60918,297,37.342457,-122.049995,229
78709,1605924348,1602108192,1708525146,1,-60,90,270,44.009766,-121.3554,3909
78711,1603552890,1602108197,1708525105,1,-35,996,450,37.709393,-122.08027,280
78723,1602797438,1602173261,1708525147,0,-64,246,263,47.678417,-122.40353,111
78733,1603763239,1602173280,1708525139,0,-56,23169,259,33.849144,-118.37313,106
78735,1602532682,1602173282,1708525126,0,-43,48477,216,48.48755,-123.05143,225
78743,1693507401,1602173300,1708525154,0,-90,13733,416,39.16635,-123.25359,1070
78745,1630165816,1602173305,1708525166,1,-61,2672,424,37.602097,-122.41687,277
78749,1602962237,1602173315,1708525141,0,-86,23262,336,39.48315,-119.818016,4595
78753,1604522720,1602173402,1708525177,0,-51,23398,341,38.226795,-121.34709,31
78763,1602728714,1602173454,1708525136,1,-54,47696,263,45.46951,-122.65577,126
78769,1603678764,1602173474,1708525217,0,-65,28310,272,33.942833,-117.674904,604
78773,1603126922,1602173486,1708525171,0,-59,452,248,39.141495,-120.16872,6771
78777,1604170500,1602173496,1708525122,0,-69,6725,9022,37.499092,-122.27373,275
78781,1602954527,1602173573,1708525156,0,-68,22878,423,38.590557,-122.59597,386
78785,1602789012,1602173584,1708525202,0,-80,300,251,38.00488,-122.07773,89
78787,1602800672,1602173594,1708525143,0,-49,2782,341,39.341366,-120.06061,6622
78803,1672354537,1602174513,1708525108,1,-55,4333,217,38.684273,-120.068665,7792
78819,1602736537,1602174598,1708525148,0,-81,21478,274,37.332996,-121.955086,114
78821,1630940374,1602174605,1708525199,1,-58,20765,351,38.498283,-123.002625,68
78823,1603582995,1602174616,1708525149,0,-78,3428,285,37.8024,-122.28232,26
78825,1628116074,1602174618,1708525168,0,-50,49630,275,44.02744,-123.06202,684
78827,1602859494,1602174625,1708525106,0,-54,30284,259,40.704678,-124.18793,566
78829,1602858726,1602174645,1708525205,0,-78,420,233,37.762966,-122.41577,23
78837,1627077091,1602174904,1708525211,0,-62,31305,367,38.991817,-121.04392,2047
78839,1603064796,1602174916,1708525212,0,-48,47255,250,37.85372,-122.1466,684
78841,1602697115,1602174926,1708525201,0,-60,20269,234,38.29408,-122.23131,217
78847,1628446321,1602176209,1708525177,0,-51,812,327,37.912308,-120.60296,502
78849,1604259885,1602176456,1708525163,1,-45,14186,219,33.812164,-118.020386,42
78863,1602810197,1602176519,1708525138,1,-21,35364,413,38.55355,-121.75583,50
78877,1603311041,1602176580,1708525156,1,-65,232,499,37.35253,-122.096596,315
78885,1642909350,1602176633,1708525217,1,-47,17424,516,37.279568,-121.91217,180
78889,1628274897,1602176656,1708525103,1,-69,7204,346,37.891094,-122.30416,178
78891,1603583264,1602176749,1708525148,1,-42,3428,266,37.802414,-122.28153,26
78895,1602800542,1602176768,1708391474,1,-78,20,585,38.555004,-122.83141,133
78897,1602670215,1602176774,1708525150,1,-67,57366,410,37.849598,-122.211845,1123
78899,1602976249,1602176780,1708525199,1,-48,47255,249,37.853786,-122.146416,694
78905,1603154435,1602176822,1708525180,1,-67,3636,256,37.74799,-122.46833,698
78915,1615334688,1602177203,1708525217,1,-43,6246,200,47.786545,-122.35746,429
78917,1602796250,1602177221,1708525140,1,-57,48270,320,34.277843,-118.73322,954
78919,1602620983,1602177223,1708525172,0,-75,22027,280,36.617065,-121.828094,210
78921,1696033920,1602177296,1708484973,1,-66,31043,282,45.71146,-122.72156,176
78925,1659134939,1602177304,1708525102,1,-67,4060,1140,45.575085,-122.72858,159
78927,1602910886,1602177315,1708525136,1,-71,23349,617,37.31167,-122.00825,217
78933,1603298152,1602177354,1708525105,1,-68,54212,252,38.22758,-122.61599,74
78937,1602719532,1602177432,1708525189,0,-59,8629,258,37.893917,-122.27123,440
78939,1620597309,1602177449,1708525150,0,-82,20919,280,37.377686,-122.049644,118
78955,1704742332,1602177491,1708525152,0,-70,950,345,37.79501,-122.44486,158
78957,1603244010,1602177494,1708525112,1,-54,21816,332,37.3407,-121.89088,80
78961,1607384384,1602177499,1708524997,0,-84,32,1985,37.527893,-121.916374,357
78967,1603308447,1602177533,1708525146,0,-54,1978,487,38.48295,-122.672554,296
78977,1602736243,1602177549,1708525188,0,-68,7941,535,32.958805,-117.12828,580
78981,1604351758,1602177551,1708525173,1,-61,13101,230,33.83895,-118.34789,101
78985,1704927383,1602177557,1708525122,1,-71,47064,341,37.769447,-122.26259,34
78997,1604522712,1602177575,1708038598,1,-56,486,203,34.0314,-117.155,1807
79003,1602882812,1602177595,1708525203,1,-55,24121,652,37.350914,-121.87827,81
79007,1602803518,1602177601,1708525134,1,-67,16840,292,38.86271,-120.03922,6574
79017,1674187409,1602177618,1708525106,1,-56,5130,493,33.883335,-117.32047,1709
79023,1602860626,1602177627,1708525142,1,-27,23569,477,37.415493,-122.13835,50
79025,1603165625,1602177629,1708525192,1,-70,4036,220,47.546654,-122.23417,140
79027,1603257673,1602177636,1708525198,1,-72,15258,616,37.356983,-122.08742,215
79039,1602882607,1602177962,1708525178,1,-61,68887,238,37.75502,-122.460335,677
79043,1602992068,1602178821,1708525129,0,-48,1570,458,37.96959,-122.29315,176
79045,1603120607,1602178868,1708525173,0,-56,23694,287,38.538563,-120.97259,928
79051,1602797049,1602179054,1708525153,1,-56,10903,414,37.975723,-122.54954,105
79053,1602614827,1602179158,1708525129,0,-68,30463,312,39.26849,-119.972435,7608
79055,1692987074,1602179160,1708525128,0,-44,52367,186,47.676712,-122.378235,174
79057,1602694791,1602179161,1708525193,0,-55,20387,258,37.352234,-122.13615,580
79059,1602712285,1602179276,1708525191,1,-56,2476,2514,37.86207,-122.50218,186
79061,1602718336,1602179379,1708525166,0,-63,8835,412,47.64253,-122.57224,83
79095,1602886797,1602179582,1708525120,0,-81,10917,264,47.67213,-122.51418,253
79105,1602621795,1602179608,1708525134,0,-60,21231,245,37.9914,-121.88386,235
79111,1628375945,1602179621,1708525186,1,-27,64027,211,37.760174,-122.47219,339
79113,1628977036,1602179625,1708525210,0,-76,25383,1600,40.002377,-105.2814,5599
79119,1688688668,1602179695,1708525151,1,-50,46834,224,44.054607,-123.11077,418
79125,1602984048,1602179896,1708525146,1,-44,8549,613,37.882942,-122.28802,88
79127,1629316216,1602180056,1708525195,1,-75,5997,330,37.885468,-122.19001,496
79141,1689353881,1602180268,1708525134,1,-59,21495,239,38.294987,-122.46049,108
79147,1603644120,1602180396,1708525213,0,-65,10307,250,38.093334,-122.17936,420
79149,1604281848,1602180417,1708525139,1,-44,23983,201,37.44509,-122.19023,88
79163,1602793309,1602180679,1708525185,0,-67,19783,282,37.44293,-122.12802,11
79169,1609284768,1602180812,1708525106,0,-71,63618,232,38.448433,-122.67508,219
79171,1602894567,1602180816,1708525189,0,-81,57767,344,39.829502,-119.642525,4324
79173,1602771207,1602180836,1708525170,0,-87,5836,249,38.073948,-122.84625,958
79177,1602641266,1602180849,1708525106,0,-64,1124,273,37.258984,-121.95168,271
79183,1603163341,1602180876,1708525139,1,-42,21795,501,37.715553,-121.943596,427
79191,1606757389,1602181377,1708525125,1,-66,5230,268,37.7585,-122.41195,40
79203,1639620609,1602182104,1708525115,1,-55,51871,234,39.60758,-105.17602,6125
79207,1602903994,1602182135,1708525162,1,-76,26565,289,47.63886,-122.30163,73
79213,1603749377,1602182302,1708525146,0,-65,10418,251,38.66437,-121.102745,488
79217,1603500070,1602182317,1708525209,1,-56,16866,214,37.876057,-122.25893,357
79225,1604605805,1602182510,1708525208,0,-74,28,1120,37.53146,-121.91137,532
79245,1604890351,1602184315,1708525131,1,-52,1272,250,45.539513,-122.618095,181
79251,1602871825,1602184722,1708525105,1,-69,63808,274,37.901,-122.50971,92
79257,1603500062,1602184785,1708525154,1,-50,9533,757,37.39714,-122.194725,367
79267,1602822668,1602185146,1708525107,1,-56,2232,254,37.273315,-122.05683,741
79269,1602876632,1602185449,1708525144,1,-65,12570,205,47.532658,-121.887436,881
79283,1662565700,1602186013,1708525105,1,-60,17857,242,37.329056,-121.92984,107
79285,1602799063,1602186022,1708525117,1,-66,21855,485,37.985966,-122.303375,281
79293,1616864396,1602187060,1708525159,1,-48,246,485,47.67839,-122.40358,110
79297,1603224481,1602187093,1708525159,1,-66,10903,271,37.97099,-122.545456,181
79313,1644104725,1602258039,1708525193,0,-58,11419,215,34.021713,-118.46144,171
79317,1615777676,1602259765,1708525215,0,-77,9475,473,37.904762,-122.51648,36
79321,1630190865,1602259771,1708525208,0,-66,22107,562,38.83341,-121.25767,250
79325,1602720808,1602259779,1708525185,0,-41,5673,256,37.197693,-121.79909,376
79327,1602731462,1602259788,1708525213,1,-56,232,250,37.356724,-122.097786,257
79335,1603989254,1602259808,1708525159,0,-63,3226,185,34.224792,-118.05709,5680
79337,1603233553,1602259813,1708525176,0,-77,51757,319,38.22026,-122.62708,73
79339,1602867940,1602261879,1708525203,0,-76,8385,223,33.147648,-117.31056,60
79341,1627052378,1602262111,1708525215,0,-53,61252,296,42.509678,-113.70489,4193
79347,1627167040,1602262149,1708525142,0,-71,16796,294,38.454865,-121.179276,123
79349,1670855864,1602262171,1708525122,1,-79,21815,296,36.994144,-121.97346,301
79355,1602799244,1602262189,1708525170,0,-88,20113,266,38.321896,-122.69257,124
79357,1603128863,1602262194,1708525172,0,-80,22640,252,37.575214,-122.34332,42
79361,1662926831,1602262221,1708525160,0,-88,15126,534,37.39883,-122.007515,19
79363,1651364442,1602262227,1708525112,0,-51,17130,312,37.93596,-122.33512,66
79375,1602803389,1602262270,1708525153,0,-67,5913,294,46.469677,-114.1702,3656
79377,1605731493,1602262273,1708525156,0,-68,47203,266,37.20925,-119.68089,2260
79383,1603154714,1602262947,1708525196,1,-78,17017,264,37.49783,-122.30059,724
79409,1603583674,1602263063,1708525102,1,-51,19829,220,37.805435,-122.43899,11
79421,1606763589,1602263239,1708525102,1,-64,1060,272,38.615013,-122.86946,115
79445,1628882854,1602263458,1708525188,0,-65,2642,263,38.92597,-119.97197,6279
79455,1693091296,1602263536,1708525198,1,-54,13768,224,37.748783,-122.4829,394
79463,1602796080,1602263756,1708525174,0,-73,8329,3241,32.631077,-114.40793,413
79469,1617389706,1602263819,1708525162,1,-28,43519,409,37.790775,-122.410126,213
79475,1602798132,1602263849,1708525219,1,-41,30984,217,37.31725,-121.92598,133
79479,1605556463,1602264000,1708525199,0,-52,21499,1233,38.313934,-122.50137,180
79481,1602803199,1602264005,1708525154,1,-67,5913,299,46.46971,-114.17518,3802
79483,1692545762,1602264014,1708525112,0,-62,29870,238,47.627796,-116.768776,2163
79485,1607039145,1602264020,1708525204,0,-80,8771,429,37.896217,-122.1807,753
79487,1604618659,1602264028,1708525120,0,-79,50231,675,42.202484,-123.04452,1476
79489,1602815037,1602264038,1708525196,0,-76,28456,274,48.328327,-122.010864,1016
79493,1607201736,1602264058,1708525185,1,-48,2962,259,36.575893,-121.96843,108
79499,1659543881,1602264239,1708525198,1,-48,1106,499,38.571636,-121.387726,56
79501,1602804835,1602264324,1708525111,1,-66,7271,537,48.531876,-123.04433,162
79507,1603381206,1602264390,1708525214,0,-76,23325,242,41.146416,-104.81586,6121
79509,1603646185,1602264457,1708525190,1,-85,23787,274,37.89466,-122.28204,191
79515,1603308718,1602264486,1708139136,1,-66,3438,239,37.1043,-122.05065,641
79517,1684882619,1602264498,1708525124,1,-57,3396,262,38.565773,-121.37121,49
79523,1602952820,1602264523,1708525197,0,-66,19498,22613,37.508934,-122.25507,10
79539,1603378443,1602264680,1708525151,0,-92,2560,245,41.223274,-104.82981,6207
79543,1602802510,1602264692,1708525215,0,-62,18103,332,33.15502,-117.32041,276
79545,1602722811,1602264698,1708525142,0,-58,19399,367,37.841183,-120.17028,2704
79547,1603819195,1602264701,1708525165,1,-66,31305,309,38.980125,-121.04904,1730
79551,1602691966,1602264724,1708525117,0,-65,48326,493,41.148182,-104.775566,6032
79561,1695315675,1602265073,1708525189,1,-58,48322,1128,37.814384,-122.25931,56
79565,1602898012,1602265300,1708525119,0,-46,11302,340,38.07818,-122.84837,792
79567,1603569265,1602265368,1708525110,1,-54,67396,418,37.81962,-122.23627,173
79569,1604401542,1602265387,1708525191,0,-63,21651,243,37.35739,-122.011215,111
79577,1619475962,1602265521,1708525198,1,-68,34347,259,33.959095,-118.44429,59
79587,1630453513,1602265699,1708507748,0,-76,61954,205,45.27135,-122.69239,150
79589,1685418276,1602265709,1708525153,1,-68,47852,316,39.225773,-120.07395,6238
79591,1602968066,1602265721,1708525203,1,-12,40598,259,37.670567,-122.084694,103
79593,1602728073,1602265726,1708525112,0,-72,48757,279,43.903057,-114.79389,7249
79603,1602807911,1602265754,1708525134,1,-59,62991,414,37.259342,-121.91937,217
79615,1602971660,1602265782,1708525129,0,-63,2354,396,39.02182,-120.82307,3156
79623,1604294839,1602265795,1708525106,0,-75,1740,284,37.73916,-121.9168,430
79625,1602810080,1602265798,1708525131,0,-61,15433,466,35.257717,-120.66278,151
79627,1602817065,1602265800,1708525107,0,-46,7445,509,45.58495,-122.771225,149
79629,1693173975,1602265808,1708525160,0,-71,30186,291,45.653503,-122.531136,251
79637,1603129400,1602265823,1708525117,0,-71,2010,374,39.35191,-120.24886,6641
79639,1603508262,1602265829,1708525141,0,-60,7411,220,47.951828,-122.29153,11
79641,1603248503,1602265840,1708525169,0,-80,40488,262,37.895958,-122.49651,78
79657,1604438831,1602266288,1708525131,0,-78,22381,248,37.89666,-122.5563,544
79659,1603068478,1602266316,1708525152,0,-89,8915,684,39.037834,-122.42528,1373
79661,1607294976,1602266501,1708525195,0,-65,3476,246,38.55683,-121.70567,32
79671,1602718249,1602266540,1708525170,0,-61,22513,275,37.92434,-122.523735,39
79677,1662926832,1602266888,1708525196,0,-63,20355,467,37.019714,-121.88438,563
79681,1602965490,1602266932,1708525162,0,-67,23067,258,37.04745,-122.03553,529
79689,1628622876,1602266964,1708525116,0,-59,42703,536,38.00469,-121.36857,8
79691,1629391415,1602266970,1708525168,0,-71,20812,1062,39.25666,-121.055176,2268
79705,1630189074,1602267364,1708525150,0,-65,23682,475,38.00633,-122.52005,24
79715,1602963676,1602267468,1708525208,0,-69,15260,224,34.115955,-118.630936,1326
79717,1662925987,1602267472,1708525163,0,-81,10417,325,38.629974,-121.24596,109
79721,1603908618,1602267487,1708210885,0,-74,10341,293,37.910362,-122.372696,70
79741,1602795059,1602267830,1708525115,0,-64,21829,1359,48.8043,-122.708664,12
79749,1602893951,1602267860,1708525140,0,-69,31734,224,47.99761,-122.44582,304
79751,1603045105,1602267869,1708525205,0,-75,3319,251,39.007446,-105.08755,8500
79757,1624482433,1602267909,1708525194,0,-66,27662,338,43.71431,-116.238495,2918
79761,1607138679,1602267924,1708525214,0,-67,10311,259,37.20308,-121.83955,352
79767,1627876508,1602267941,1708525122,0,-56,48348,244,47.74356,-122.054756,345
79773,1603060395,1602267966,1708525159,1,-56,40974,266,32.76799,-117.10511,373
79781,1621273964,1602270518,1708525200,0,-90,12784,567,37.446342,-122.153694,45
79789,1630347429,1602270644,1708525132,0,-64,9297,332,39.094543,-120.9589,2442
79803,1602879935,1602271406,1708484077,0,-86,12,5572,47.561035,-122.29591,156
79807,1687545529,1602271423,1708525194,0,-59,7393,330,47.94974,-122.286934,150
79809,1604364780,1602271429,1708525199,0,-91,6601,283,37.868954,-122.46731,136
79813,1703892816,1602271444,1708525109,0,-76,12557,386,33.10934,-117.18387,1205
79821,1604342763,1602271512,1708525204,0,-69,24231,224,38.206337,-122.643005,246
79837,1630171791,1602271581,1708525119,1,-60,50571,247,32.953857,-117.258545,286
79843,1604279199,1602271600,1708525198,1,-41,41795,205,45.311028,-122.78879,179
79845,1692336156,1602271601,1708525179,0,-67,9458,269,37.98683,-122.56348,106
79849,1630162914,1602271616,1708525147,1,-76,3652,232,37.386242,-122.10168,134
79855,1603863864,1602271652,1708525118,1,-36,21370,265,47.604626,-122.3031,313
79871,1695513238,1602271730,1708525199,1,-56,38388,240,37.452908,-122.162605,61
79887,1602795971,1602271773,1708525204,1,-54,16378,254,37.898605,-122.28086,332
79893,1630170945,1602271788,1708525162,1,-40,40501,247,37.796116,-122.42971,137
79897,1637528334,1602271794,1708525111,1,-45,22255,242,34.147762,-118.564156,1263
79899,1660167575,1602271796,1708525221,1,-69,67208,1005,45.199955,-123.19751,149
79905,1603915080,1602271814,1708525108,1,-60,5279,207,37.755714,-122.42418,142
79907,1603485945,1602271820,1708525208,1,-51,35594,243,40.034477,-105.27164,5382
79919,1628284207,1602272327,1708525122,0,-78,29035,635,38.26004,-122.67027,141
79925,1606158896,1602272431,1708525137,0,-68,5550,468,46.970585,-122.837685,218
79927,1689912015,1602272437,1708525212,1,-64,7429,272,37.68995,-121.73695,541
79937,1603037266,1602272562,1708525197,0,-81,50537,208,45.39702,-122.71718,136
79945,1626631962,1602272648,1708525197,0,-72,20141,391,37.322533,-118.54633,5983
79949,1603583368,1602272780,1708525147,0,-58,2570,263,33.620926,-112.07332,1348
79953,1602874408,1602272812,1708525184,0,-83,53183,225,34.132217,-118.13837,767
79955,1610338114,1602272901,1708378024,0,-81,12988,249,47.67919,-122.52109,317
79961,1603050114,1602272959,1708525210,0,-82,2728,351,38.708603,-121.0823,688
79963,1602797531,1602272961,1708525146,0,-46,6525,244,37.254223,-122.023224,520
79977,1602812080,1602273264,1708525198,0,-77,23861,276,37.508682,-122.281,354
79981,1602870041,1602273289,1708525181,0,-55,230,467,47.57308,-122.67036,7
79991,1688656756,1602273419,1708525193,0,-64,40509,475,47.630276,-121.98447,407
79993,1602864925,1602273470,1708525117,0,-93,1580,3986,34.447124,-119.60307,587
80015,1632864031,1602274677,1708525159,1,-77,1884,807,45.504314,-122.69945,638
80017,1602804505,1602274690,1708525144,1,-53,20830,811,39.284763,-121.056984,2920
80023,1603640885,1602274699,1708457874,1,-70,6815,262,37.81504,-122.21692,359
80025,1602808534,1602274719,1708525193,1,-38,3576,222,37.33788,-121.8959,84
80033,1603304205,1602275282,1708525104,1,-45,22895,955,34.152534,-118.38098,607
80035,1602902142,1602275296,1708525201,1,-59,3834,487,37.289986,-121.95922,193
80045,1603138686,1602275387,1708525195,0,-53,24161,261,35.034954,-120.51471,346
80051,1602867500,1602275433,1708525159,0,-80,17683,220,37.586826,-122.374855,38
80053,1603826863,1602275434,1708525196,1,-48,21817,231,36.97718,-122.05911,344
80055,1603167803,1602275441,1708525104,0,-60,35480,359,47.73522,-122.87424,35
80057,1628984467,1602275465,1708525123,0,-79,19350,234,40.603344,-111.30978,6333
80059,1627831885,1602275473,1708525195,0,-71,14138,260,45.430702,-122.720345,630
80061,1630871439,1602275479,1708525211,0,-53,11215,553,37.92624,-122.296776,771
80063,1629682576,1602275613,1708525165,0,-58,16106,795,38.56146,-121.71817,45
80069,1662925991,1602275917,1708525120,0,-75,10643,259,34.133114,-118.23514,601
80075,1618695387,1602276760,1708525148,0,-80,65323,424,39.80869,-121.89447,204
80085,1602957786,1602278298,1708525131,0,-81,6583,243,37.89055,-122.27071,382
80087,1610746265,1602278303,1708525212,0,-69,23805,331,36.968136,-122.04961,234
80103,1609717670,1602278378,1708525177,0,-67,61386,212,45.55093,-122.63391,252
80111,1608573420,1602278410,1708525186,0,-61,19159,362,49.085926,-117.79036,3582
80113,1602896423,1602278414,1708525169,0,-70,47783,232,45.43145,-122.625916,62
80115,1602873991,1602278417,1708525191,0,-73,11203,224,37.34415,-122.103065,428
80123,1603062577,1602279566,1708525156,0,-77,33915,272,48.580925,-122.551414,154
80125,1610299871,1602280647,1708525185,0,-75,54445,331,36.86454,-119.74581,371
80187,1613782635,1602282914,1708525131,1,-53,58285,342,37.14028,-121.60782,412
80191,1612460042,1602445060,1708525144,0,-81,7429,309,45.497208,-122.66806,36
80195,1605747456,1602445664,1708525030,1,-51,1278,943,37.38801,-122.2012,739
80209,1623078888,1602448090,1708525140,0,-72,40076,709,43.742107,-122.4421,1331
80213,1614387398,1602449240,1708525137,1,-22,52386,893,34.157894,-117.991875,727
80219,1603210763,1602451030,1708525186,0,-49,11258,313,40.879593,-124.067024,453
80223,1609025608,1602517673,1708525154,0,-77,232,255,37.904808,-122.04386,203
80237,1630620356,1602522494,1708525158,1,-77,70755,501,47.754913,-117.42226,1913
80255,1667859438,1602522764,1708525187,1,-74,67228,537,45.1999,-123.19596,152
80257,1602532373,1602523060,1708525158,0,-70,436,318,39.269173,-120.12749,6826
80263,1603235933,1602530229,1708525179,1,-68,6332,401,37.82208,-122.24196,134
80265,1603653931,1602530236,1708525193,1,-52,15453,273,38.560207,-121.78109,53
80269,1602967380,1602530269,1708525164,0,-62,42031,293,37.342747,-122.049995,228
80273,1602999590,1602530288,1708525182,1,-50,27929,188,47.67837,-122.37971,190
80275,1606253989,1602530293,1708525130,0,-60,10289,510,37.955822,-122.56827,700
80283,1649283305,1602530518,1708525208,0,-74,6587,402,39.32719,-120.79985,4239
80287,1606260084,1602530652,1708525135,0,-66,9365,547,41.732105,-111.84048,4525
80299,1602999535,1602531072,1708525182,0,-56,68906,194,47.67835,-122.379616,189
80307,1621386261,1602531114,1708525180,0,-72,56968,611,40.903606,-124.06511,157
80311,1603858469,1602531130,1708525204,0,-79,7517,304,45.62086,-122.44146,249
80319,1603033710,1602531192,1708525185,0,-70,1722,250,38.850334,-104.73053,6274
80321,1701041984,1602531202,1708525103,0,-60,8523,446,47.329636,-122.62704,315
80325,1602890731,1602534513,1708525196,0,-44,27870,298,36.614838,-121.913315,199
80335,1616169825,1602534538,1708525192,0,-62,4852,325,43.741264,-122.4798,1123
80339,1605201424,1602536331,1708525183,0,-83,23543,309,38.06486,-122.56534,128
80357,1602942634,1602536796,1708525101,0,-80,41143,497,34.296574,-118.84804,629
80377,1608371282,1602537574,1708525127,0,-56,14682,537,37.32799,-121.95509,123
80379,1628700634,1602537987,1708525197,0,-69,51640,360,45.670853,-120.20428,912
80381,1650480140,1602537993,1708525144,0,-69,48273,458,43.79973,-123.0532,641
80383,1676142311,1602538001,1708525187,0,-38,35748,272,44.39306,-122.73803,580
80387,1627489066,1602538016,1708525157,0,-83,21740,283,40.432518,-120.63261,4326
80389,1616169784,1602538020,1708525214,1,-61,4852,328,43.741257,-122.47889,1128
80391,1603689401,1602538027,1708525165,0,-55,7429,260,38.001366,-122.10217,90
80399,1603237052,1602538135,1708525103,0,-59,8251,420,37.760345,-122.13339,543
80405,1603157421,1602538146,1708525218,0,-69,55867,227,47.545464,-122.27725,141
80409,1602891831,1602538159,1708525175,0,-56,21817,231,36.97257,-121.990425,69
80411,1603564517,1602538165,1708525183,0,-76,10676,269,33.4839,-117.36913,2057
80413,1608943848,1602538170,1708525151,0,-63,18287,293,44.01263,-123.06716,785
80415,1604883531,1602538177,1708525196,0,-63,232,271,37.41164,-122.120575,44
80433,1605563270,1602539752,1708525145,0,-72,50737,420,38.63129,-121.05119,638
80435,1625946813,1602539764,1708525143,0,-75,46722,439,38.6852,-121.10758,413
80437,1623694764,1602539764,1708525215,0,-81,5580,1768,45.54565,-122.470314,81
80445,1603635982,1602539861,1708525131,0,-75,21036,246,37.539295,-122.36095,524
80449,1657561832,1602539874,1708525181,0,-65,328,253,37.890423,-122.15206,435
80453,1604363749,1602539887,1708525152,0,-77,5292,365,38.49331,-120.57887,3377
80455,1602890989,1602539895,1708525219,0,-58,24091,333,34.215965,-118.24435,1322
80457,1604683024,1602539899,1708525123,0,-89,23605,557,37.856647,-120.22692,2800
80459,1693524908,1602540235,1708525136,1,-56,2370,241,37.246025,-121.99638,405
80467,1603680935,1602540282,1708525219,1,-64,43465,1909,37.363274,-122.09429,185
80507,1641004352,1602540793,1708525188,1,-56,7686,427,34.09952,-118.32564,336
80511,1602969345,1602540819,1708525175,1,-64,23827,331,37.876312,-122.45582,36
80515,1602952357,1602540843,1708525172,1,-54,896,238,37.753963,-122.39051,15
80521,1662925998,1602602300,1708525197,0,-72,5205,301,38.327793,-122.7855,475
80523,1690999155,1602602311,1708525168,0,-66,50105,376,45.230396,-123.28502,301
80525,1630197529,1602602318,1708525219,0,-68,9735,335,39.273018,-121.02867,2938
80527,1627426609,1602602325,1708525210,1,-48,20366,515,45.61115,-122.49611,269
80541,1617065573,1602604299,1708525130,0,-63,8419,336,38.787083,-121.27084,222
80547,1603519967,1602604335,1708525202,0,-65,9357,371,45.301857,-121.75324,3874
80557,1603333771,1602604378,1708525175,0,-34,20447,265,47.727177,-122.121704,371
